text,DIET_entity,CRF_entity,MITIE_entity,groundtruth
find a flight from memphis to tacoma dinner,"[{'start': 19, 'end': 26, 'value': 'memphis', 'entity': 'fromloc.city_name'}, {'start': 30, 'end': 36, 'value': 'tacoma', 'entity': 'toloc.city_name'}, {'start': 37, 'end': 43, 'value': 'dinner', 'entity': 'meal_description'}]","[{'start': 19, 'end': 26, 'value': 'memphis', 'entity': 'fromloc.city_name'}, {'start': 30, 'end': 36, 'value': 'tacoma', 'entity': 'toloc.city_name'}, {'start': 37, 'end': 43, 'value': 'dinner', 'entity': 'meal_description'}]","[{'start': 19, 'end': 26, 'value': 'memphis', 'entity': 'fromloc.city_name'}, {'start': 30, 'end': 36, 'value': 'tacoma', 'entity': 'toloc.city_name'}, {'start': 37, 'end': 43, 'value': 'dinner', 'entity': 'meal_description'}]","[{'start': 19, 'end': 26, 'value': 'memphis', 'entity': 'fromloc.city_name'}, {'start': 30, 'end': 36, 'value': 'tacoma', 'entity': 'toloc.city_name'}, {'start': 37, 'end': 43, 'value': 'dinner', 'entity': 'meal_description'}]"
on next wednesday flight from kansas city to chicago should arrive in chicago around 7 pm return flight on thursday,"[{'start': 3, 'end': 7, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 8, 'end': 17, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 30, 'end': 41, 'value': 'kansas city', 'entity': 'fromloc.city_name'}, {'start': 45, 'end': 52, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 70, 'end': 77, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 78, 'end': 84, 'value': 'around', 'entity': 'arrive_time.time_relative'}, {'start': 85, 'end': 89, 'value': '7 pm', 'entity': 'arrive_time.time'}, {'start': 107, 'end': 115, 'value': 'thursday', 'entity': 'return_date.day_name'}]","[{'start': 3, 'end': 7, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 8, 'end': 17, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 30, 'end': 41, 'value': 'kansas city', 'entity': 'fromloc.city_name'}, {'start': 45, 'end': 52, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 70, 'end': 77, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 78, 'end': 84, 'value': 'around', 'entity': 'arrive_time.time_relative'}, {'start': 85, 'end': 89, 'value': '7 pm', 'entity': 'arrive_time.time'}, {'start': 107, 'end': 115, 'value': 'thursday', 'entity': 'return_date.day_name'}]","[{'start': 3, 'end': 7, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 8, 'end': 17, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 30, 'end': 41, 'value': 'kansas city', 'entity': 'fromloc.city_name'}, {'start': 45, 'end': 52, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 70, 'end': 77, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 78, 'end': 84, 'value': 'around', 'entity': 'arrive_time.time_relative'}, {'start': 85, 'end': 89, 'value': '7 pm', 'entity': 'arrive_time.time'}, {'start': 107, 'end': 115, 'value': 'thursday', 'entity': 'return_date.day_name'}]","[{'start': 3, 'end': 7, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 8, 'end': 17, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 30, 'end': 41, 'value': 'kansas city', 'entity': 'fromloc.city_name'}, {'start': 45, 'end': 52, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 70, 'end': 77, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 78, 'end': 84, 'value': 'around', 'entity': 'arrive_time.time_relative'}, {'start': 85, 'end': 89, 'value': '7 pm', 'entity': 'arrive_time.time'}, {'start': 107, 'end': 115, 'value': 'thursday', 'entity': 'return_date.day_name'}]"
show flight and prices kansas city to chicago on next wednesday arriving in chicago by 7 pm,"[{'start': 23, 'end': 34, 'value': 'kansas city', 'entity': 'fromloc.city_name'}, {'start': 38, 'end': 45, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 53, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 54, 'end': 63, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 76, 'end': 83, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 84, 'end': 86, 'value': 'by', 'entity': 'arrive_time.time_relative'}, {'start': 87, 'end': 91, 'value': '7 pm', 'entity': 'arrive_time.time'}]","[{'start': 23, 'end': 34, 'value': 'kansas city', 'entity': 'fromloc.city_name'}, {'start': 38, 'end': 45, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 53, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 54, 'end': 63, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 76, 'end': 83, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 84, 'end': 86, 'value': 'by', 'entity': 'arrive_time.time_relative'}, {'start': 87, 'end': 91, 'value': '7 pm', 'entity': 'arrive_time.time'}]","[{'start': 23, 'end': 34, 'value': 'kansas city', 'entity': 'fromloc.city_name'}, {'start': 38, 'end': 45, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 53, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 54, 'end': 63, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 76, 'end': 83, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 84, 'end': 86, 'value': 'by', 'entity': 'arrive_time.time_relative'}, {'start': 87, 'end': 91, 'value': '7 pm', 'entity': 'arrive_time.time'}]","[{'start': 23, 'end': 34, 'value': 'kansas city', 'entity': 'fromloc.city_name'}, {'start': 38, 'end': 45, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 53, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 54, 'end': 63, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 76, 'end': 83, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 84, 'end': 86, 'value': 'by', 'entity': 'arrive_time.time_relative'}, {'start': 87, 'end': 91, 'value': '7 pm', 'entity': 'arrive_time.time'}]"
flight on american from miami to chicago arrive in chicago about 5 pm,"[{'start': 10, 'end': 18, 'value': 'american', 'entity': 'airline_name'}, {'start': 24, 'end': 29, 'value': 'miami', 'entity': 'fromloc.city_name'}, {'start': 33, 'end': 40, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 51, 'end': 58, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 59, 'end': 64, 'value': 'about', 'entity': 'arrive_time.time_relative'}, {'start': 65, 'end': 69, 'value': '5 pm', 'entity': 'arrive_time.time'}]","[{'start': 10, 'end': 18, 'value': 'american', 'entity': 'airline_name'}, {'start': 24, 'end': 29, 'value': 'miami', 'entity': 'fromloc.city_name'}, {'start': 33, 'end': 40, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 51, 'end': 58, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 59, 'end': 64, 'value': 'about', 'entity': 'arrive_time.time_relative'}, {'start': 65, 'end': 69, 'value': '5 pm', 'entity': 'arrive_time.time'}]","[{'start': 10, 'end': 18, 'value': 'american', 'entity': 'airline_name'}, {'start': 24, 'end': 29, 'value': 'miami', 'entity': 'fromloc.city_name'}, {'start': 33, 'end': 40, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 51, 'end': 58, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 59, 'end': 64, 'value': 'about', 'entity': 'arrive_time.time_relative'}, {'start': 65, 'end': 69, 'value': '5 pm', 'entity': 'arrive_time.time'}]","[{'start': 10, 'end': 18, 'value': 'american', 'entity': 'airline_name'}, {'start': 24, 'end': 29, 'value': 'miami', 'entity': 'fromloc.city_name'}, {'start': 33, 'end': 40, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 51, 'end': 58, 'value': 'chicago', 'entity': 'toloc.city_name'}, {'start': 59, 'end': 64, 'value': 'about', 'entity': 'arrive_time.time_relative'}, {'start': 65, 'end': 69, 'value': '5 pm', 'entity': 'arrive_time.time'}]"
find flights arriving new york city next saturday,"[{'start': 22, 'end': 35, 'value': 'new york city', 'entity': 'toloc.city_name'}, {'start': 36, 'end': 40, 'value': 'next', 'entity': 'arrive_date.date_relative'}, {'start': 41, 'end': 49, 'value': 'saturday', 'entity': 'arrive_date.day_name'}]","[{'start': 22, 'end': 35, 'value': 'new york city', 'entity': 'toloc.city_name'}, {'start': 36, 'end': 40, 'value': 'next', 'entity': 'arrive_date.date_relative'}, {'start': 41, 'end': 49, 'value': 'saturday', 'entity': 'arrive_date.day_name'}]","[{'start': 22, 'end': 35, 'value': 'new york city', 'entity': 'toloc.city_name'}, {'start': 36, 'end': 40, 'value': 'next', 'entity': 'arrive_date.date_relative'}, {'start': 41, 'end': 49, 'value': 'saturday', 'entity': 'arrive_date.day_name'}]","[{'start': 22, 'end': 35, 'value': 'new york city', 'entity': 'toloc.city_name'}, {'start': 36, 'end': 40, 'value': 'next', 'entity': 'arrive_date.date_relative'}, {'start': 41, 'end': 49, 'value': 'saturday', 'entity': 'arrive_date.day_name'}]"
find nonstop flights from salt lake city to new york on saturday april ninth,"[{'start': 5, 'end': 12, 'value': 'nonstop', 'entity': 'flight_stop'}, {'start': 26, 'end': 40, 'value': 'salt lake city', 'entity': 'fromloc.city_name'}, {'start': 44, 'end': 52, 'value': 'new york', 'entity': 'toloc.city_name'}, {'start': 56, 'end': 64, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 65, 'end': 70, 'value': 'april', 'entity': 'depart_date.month_name'}, {'start': 71, 'end': 76, 'value': 'ninth', 'entity': 'depart_date.day_number'}]","[{'start': 5, 'end': 12, 'value': 'nonstop', 'entity': 'flight_stop'}, {'start': 26, 'end': 40, 'value': 'salt lake city', 'entity': 'fromloc.city_name'}, {'start': 44, 'end': 52, 'value': 'new york', 'entity': 'toloc.city_name'}, {'start': 56, 'end': 64, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 65, 'end': 70, 'value': 'april', 'entity': 'depart_date.month_name'}, {'start': 71, 'end': 76, 'value': 'ninth', 'entity': 'depart_date.day_number'}]","[{'start': 5, 'end': 12, 'value': 'nonstop', 'entity': 'flight_stop'}, {'start': 26, 'end': 40, 'value': 'salt lake city', 'entity': 'fromloc.city_name'}, {'start': 44, 'end': 52, 'value': 'new york', 'entity': 'toloc.city_name'}, {'start': 56, 'end': 64, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 65, 'end': 70, 'value': 'april', 'entity': 'depart_date.month_name'}, {'start': 71, 'end': 76, 'value': 'ninth', 'entity': 'depart_date.day_number'}]","[{'start': 5, 'end': 12, 'value': 'nonstop', 'entity': 'flight_stop'}, {'start': 26, 'end': 40, 'value': 'salt lake city', 'entity': 'fromloc.city_name'}, {'start': 44, 'end': 52, 'value': 'new york', 'entity': 'toloc.city_name'}, {'start': 56, 'end': 64, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 65, 'end': 70, 'value': 'april', 'entity': 'depart_date.month_name'}, {'start': 71, 'end': 76, 'value': 'ninth', 'entity': 'depart_date.day_number'}]"
show flights from burbank to milwaukee for today,"[{'start': 18, 'end': 25, 'value': 'burbank', 'entity': 'fromloc.city_name'}, {'start': 29, 'end': 38, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 43, 'end': 48, 'value': 'today', 'entity': 'depart_date.today_relative'}]","[{'start': 18, 'end': 25, 'value': 'burbank', 'entity': 'fromloc.city_name'}, {'start': 29, 'end': 38, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 43, 'end': 48, 'value': 'today', 'entity': 'depart_date.today_relative'}]","[{'start': 18, 'end': 25, 'value': 'burbank', 'entity': 'fromloc.city_name'}, {'start': 29, 'end': 38, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 43, 'end': 48, 'value': 'today', 'entity': 'depart_date.today_relative'}]","[{'start': 18, 'end': 25, 'value': 'burbank', 'entity': 'fromloc.city_name'}, {'start': 29, 'end': 38, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 43, 'end': 48, 'value': 'today', 'entity': 'depart_date.today_relative'}]"
show flights tomorrow evening from milwaukee to st. louis,"[{'start': 13, 'end': 21, 'value': 'tomorrow', 'entity': 'depart_date.today_relative'}, {'start': 22, 'end': 29, 'value': 'evening', 'entity': 'depart_time.period_of_day'}, {'start': 35, 'end': 44, 'value': 'milwaukee', 'entity': 'fromloc.city_name'}, {'start': 48, 'end': 57, 'value': 'st. louis', 'entity': 'toloc.city_name'}]","[{'start': 13, 'end': 21, 'value': 'tomorrow', 'entity': 'depart_date.today_relative'}, {'start': 22, 'end': 29, 'value': 'evening', 'entity': 'depart_time.period_of_day'}, {'start': 35, 'end': 44, 'value': 'milwaukee', 'entity': 'fromloc.city_name'}, {'start': 48, 'end': 57, 'value': 'st. louis', 'entity': 'toloc.city_name'}]","[{'start': 13, 'end': 21, 'value': 'tomorrow', 'entity': 'depart_date.today_relative'}, {'start': 22, 'end': 29, 'value': 'evening', 'entity': 'depart_time.period_of_day'}, {'start': 35, 'end': 44, 'value': 'milwaukee', 'entity': 'fromloc.city_name'}, {'start': 48, 'end': 57, 'value': 'st. louis', 'entity': 'toloc.city_name'}]","[{'start': 13, 'end': 21, 'value': 'tomorrow', 'entity': 'depart_date.today_relative'}, {'start': 22, 'end': 29, 'value': 'evening', 'entity': 'depart_time.period_of_day'}, {'start': 35, 'end': 44, 'value': 'milwaukee', 'entity': 'fromloc.city_name'}, {'start': 48, 'end': 57, 'value': 'st. louis', 'entity': 'toloc.city_name'}]"
show flights saturday evening from st. louis to burbank,"[{'start': 13, 'end': 21, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 22, 'end': 29, 'value': 'evening', 'entity': 'depart_time.period_of_day'}, {'start': 35, 'end': 44, 'value': 'st. louis', 'entity': 'fromloc.city_name'}, {'start': 48, 'end': 55, 'value': 'burbank', 'entity': 'toloc.city_name'}]","[{'start': 13, 'end': 21, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 22, 'end': 29, 'value': 'evening', 'entity': 'depart_time.period_of_day'}, {'start': 35, 'end': 44, 'value': 'st. louis', 'entity': 'fromloc.city_name'}, {'start': 48, 'end': 55, 'value': 'burbank', 'entity': 'toloc.city_name'}]","[{'start': 13, 'end': 21, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 22, 'end': 29, 'value': 'evening', 'entity': 'depart_time.period_of_day'}, {'start': 35, 'end': 44, 'value': 'st. louis', 'entity': 'fromloc.city_name'}, {'start': 48, 'end': 55, 'value': 'burbank', 'entity': 'toloc.city_name'}]","[{'start': 13, 'end': 21, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 22, 'end': 29, 'value': 'evening', 'entity': 'depart_time.period_of_day'}, {'start': 35, 'end': 44, 'value': 'st. louis', 'entity': 'fromloc.city_name'}, {'start': 48, 'end': 55, 'value': 'burbank', 'entity': 'toloc.city_name'}]"
show flights from burbank to st. louis on monday,"[{'start': 18, 'end': 25, 'value': 'burbank', 'entity': 'fromloc.city_name'}, {'start': 29, 'end': 38, 'value': 'st. louis', 'entity': 'toloc.city_name'}, {'start': 42, 'end': 48, 'value': 'monday', 'entity': 'depart_date.day_name'}]","[{'start': 18, 'end': 25, 'value': 'burbank', 'entity': 'fromloc.city_name'}, {'start': 29, 'end': 38, 'value': 'st. louis', 'entity': 'toloc.city_name'}, {'start': 42, 'end': 48, 'value': 'monday', 'entity': 'depart_date.day_name'}]","[{'start': 18, 'end': 25, 'value': 'burbank', 'entity': 'fromloc.city_name'}, {'start': 29, 'end': 38, 'value': 'st. louis', 'entity': 'toloc.city_name'}, {'start': 42, 'end': 48, 'value': 'monday', 'entity': 'depart_date.day_name'}]","[{'start': 18, 'end': 25, 'value': 'burbank', 'entity': 'fromloc.city_name'}, {'start': 29, 'end': 38, 'value': 'st. louis', 'entity': 'toloc.city_name'}, {'start': 42, 'end': 48, 'value': 'monday', 'entity': 'depart_date.day_name'}]"
show flights from burbank to milwaukee on monday,"[{'start': 18, 'end': 25, 'value': 'burbank', 'entity': 'fromloc.city_name'}, {'start': 29, 'end': 38, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 42, 'end': 48, 'value': 'monday', 'entity': 'depart_date.day_name'}]","[{'start': 18, 'end': 25, 'value': 'burbank', 'entity': 'fromloc.city_name'}, {'start': 29, 'end': 38, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 42, 'end': 48, 'value': 'monday', 'entity': 'depart_date.day_name'}]","[{'start': 18, 'end': 25, 'value': 'burbank', 'entity': 'fromloc.city_name'}, {'start': 29, 'end': 38, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 42, 'end': 48, 'value': 'monday', 'entity': 'depart_date.day_name'}]","[{'start': 18, 'end': 25, 'value': 'burbank', 'entity': 'fromloc.city_name'}, {'start': 29, 'end': 38, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 42, 'end': 48, 'value': 'monday', 'entity': 'depart_date.day_name'}]"
show flights tuesday evening from milwaukee to st. louis,"[{'start': 13, 'end': 20, 'value': 'tuesday', 'entity': 'depart_date.day_name'}, {'start': 21, 'end': 28, 'value': 'evening', 'entity': 'depart_time.period_of_day'}, {'start': 34, 'end': 43, 'value': 'milwaukee', 'entity': 'fromloc.city_name'}, {'start': 47, 'end': 56, 'value': 'st. louis', 'entity': 'toloc.city_name'}]","[{'start': 13, 'end': 20, 'value': 'tuesday', 'entity': 'depart_date.day_name'}, {'start': 21, 'end': 28, 'value': 'evening', 'entity': 'depart_time.period_of_day'}, {'start': 34, 'end': 43, 'value': 'milwaukee', 'entity': 'fromloc.city_name'}, {'start': 47, 'end': 56, 'value': 'st. louis', 'entity': 'toloc.city_name'}]","[{'start': 13, 'end': 20, 'value': 'tuesday', 'entity': 'depart_date.day_name'}, {'start': 21, 'end': 28, 'value': 'evening', 'entity': 'depart_time.period_of_day'}, {'start': 34, 'end': 43, 'value': 'milwaukee', 'entity': 'fromloc.city_name'}, {'start': 47, 'end': 56, 'value': 'st. louis', 'entity': 'toloc.city_name'}]","[{'start': 13, 'end': 20, 'value': 'tuesday', 'entity': 'depart_date.day_name'}, {'start': 21, 'end': 28, 'value': 'evening', 'entity': 'depart_time.period_of_day'}, {'start': 34, 'end': 43, 'value': 'milwaukee', 'entity': 'fromloc.city_name'}, {'start': 47, 'end': 56, 'value': 'st. louis', 'entity': 'toloc.city_name'}]"
show flights wednesday evening from st. louis to burbank,"[{'start': 13, 'end': 22, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 23, 'end': 30, 'value': 'evening', 'entity': 'depart_time.period_of_day'}, {'start': 36, 'end': 45, 'value': 'st. louis', 'entity': 'fromloc.city_name'}, {'start': 49, 'end': 56, 'value': 'burbank', 'entity': 'toloc.city_name'}]","[{'start': 13, 'end': 22, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 23, 'end': 30, 'value': 'evening', 'entity': 'depart_time.period_of_day'}, {'start': 36, 'end': 45, 'value': 'st. louis', 'entity': 'fromloc.city_name'}, {'start': 49, 'end': 56, 'value': 'burbank', 'entity': 'toloc.city_name'}]","[{'start': 13, 'end': 22, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 23, 'end': 30, 'value': 'evening', 'entity': 'depart_time.period_of_day'}, {'start': 36, 'end': 45, 'value': 'st. louis', 'entity': 'fromloc.city_name'}, {'start': 49, 'end': 56, 'value': 'burbank', 'entity': 'toloc.city_name'}]","[{'start': 13, 'end': 22, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 23, 'end': 30, 'value': 'evening', 'entity': 'depart_time.period_of_day'}, {'start': 36, 'end': 45, 'value': 'st. louis', 'entity': 'fromloc.city_name'}, {'start': 49, 'end': 56, 'value': 'burbank', 'entity': 'toloc.city_name'}]"
which flights travel from kansas city to los angeles,"[{'start': 26, 'end': 37, 'value': 'kansas city', 'entity': 'fromloc.city_name'}, {'start': 41, 'end': 52, 'value': 'los angeles', 'entity': 'toloc.city_name'}]","[{'start': 26, 'end': 37, 'value': 'kansas city', 'entity': 'fromloc.city_name'}, {'start': 41, 'end': 52, 'value': 'los angeles', 'entity': 'toloc.city_name'}]","[{'start': 26, 'end': 37, 'value': 'kansas city', 'entity': 'fromloc.city_name'}, {'start': 41, 'end': 52, 'value': 'los angeles', 'entity': 'toloc.city_name'}]","[{'start': 26, 'end': 37, 'value': 'kansas city', 'entity': 'fromloc.city_name'}, {'start': 41, 'end': 52, 'value': 'los angeles', 'entity': 'toloc.city_name'}]"
what flights travel from las vegas to los angeles,"[{'start': 25, 'end': 34, 'value': 'las vegas', 'entity': 'fromloc.city_name'}, {'start': 38, 'end': 49, 'value': 'los angeles', 'entity': 'toloc.city_name'}]","[{'start': 25, 'end': 34, 'value': 'las vegas', 'entity': 'fromloc.city_name'}, {'start': 38, 'end': 49, 'value': 'los angeles', 'entity': 'toloc.city_name'}]","[{'start': 25, 'end': 34, 'value': 'las vegas', 'entity': 'fromloc.city_name'}, {'start': 38, 'end': 49, 'value': 'los angeles', 'entity': 'toloc.city_name'}]","[{'start': 25, 'end': 34, 'value': 'las vegas', 'entity': 'fromloc.city_name'}, {'start': 38, 'end': 49, 'value': 'los angeles', 'entity': 'toloc.city_name'}]"
which flights travel from kansas city to los angeles on april ninth,"[{'start': 26, 'end': 37, 'value': 'kansas city', 'entity': 'fromloc.city_name'}, {'start': 41, 'end': 52, 'value': 'los angeles', 'entity': 'toloc.city_name'}, {'start': 56, 'end': 61, 'value': 'april', 'entity': 'depart_date.month_name'}, {'start': 62, 'end': 67, 'value': 'ninth', 'entity': 'depart_date.day_number'}]","[{'start': 26, 'end': 37, 'value': 'kansas city', 'entity': 'fromloc.city_name'}, {'start': 41, 'end': 52, 'value': 'los angeles', 'entity': 'toloc.city_name'}, {'start': 56, 'end': 61, 'value': 'april', 'entity': 'depart_date.month_name'}, {'start': 62, 'end': 67, 'value': 'ninth', 'entity': 'depart_date.day_number'}]","[{'start': 26, 'end': 37, 'value': 'kansas city', 'entity': 'fromloc.city_name'}, {'start': 41, 'end': 52, 'value': 'los angeles', 'entity': 'toloc.city_name'}, {'start': 56, 'end': 61, 'value': 'april', 'entity': 'depart_date.month_name'}, {'start': 62, 'end': 67, 'value': 'ninth', 'entity': 'depart_date.day_number'}]","[{'start': 26, 'end': 37, 'value': 'kansas city', 'entity': 'fromloc.city_name'}, {'start': 41, 'end': 52, 'value': 'los angeles', 'entity': 'toloc.city_name'}, {'start': 56, 'end': 61, 'value': 'april', 'entity': 'depart_date.month_name'}, {'start': 62, 'end': 67, 'value': 'ninth', 'entity': 'depart_date.day_number'}]"
which flights travel from las vegas to los angeles california and arrive on april ninth between 4 and 5 pm,"[{'start': 26, 'end': 35, 'value': 'las vegas', 'entity': 'fromloc.city_name'}, {'start': 39, 'end': 50, 'value': 'los angeles', 'entity': 'toloc.city_name'}, {'start': 51, 'end': 61, 'value': 'california', 'entity': 'toloc.state_name'}, {'start': 76, 'end': 81, 'value': 'april', 'entity': 'arrive_date.month_name'}, {'start': 82, 'end': 87, 'value': 'ninth', 'entity': 'arrive_date.day_number'}, {'start': 96, 'end': 97, 'value': '4', 'entity': 'arrive_time.start_time'}, {'start': 102, 'end': 106, 'value': '5 pm', 'entity': 'arrive_time.end_time'}]","[{'start': 26, 'end': 35, 'value': 'las vegas', 'entity': 'fromloc.city_name'}, {'start': 39, 'end': 50, 'value': 'los angeles', 'entity': 'toloc.city_name'}, {'start': 51, 'end': 61, 'value': 'california', 'entity': 'toloc.state_name'}, {'start': 76, 'end': 81, 'value': 'april', 'entity': 'arrive_date.month_name'}, {'start': 82, 'end': 87, 'value': 'ninth', 'entity': 'arrive_date.day_number'}, {'start': 96, 'end': 97, 'value': '4', 'entity': 'arrive_time.start_time'}, {'start': 102, 'end': 106, 'value': '5 pm', 'entity': 'arrive_time.end_time'}]","[{'start': 26, 'end': 35, 'value': 'las vegas', 'entity': 'fromloc.city_name'}, {'start': 39, 'end': 50, 'value': 'los angeles', 'entity': 'toloc.city_name'}, {'start': 51, 'end': 61, 'value': 'california', 'entity': 'toloc.state_name'}, {'start': 76, 'end': 81, 'value': 'april', 'entity': 'arrive_date.month_name'}, {'start': 82, 'end': 87, 'value': 'ninth', 'entity': 'arrive_date.day_number'}, {'start': 96, 'end': 97, 'value': '4', 'entity': 'arrive_time.start_time'}, {'start': 102, 'end': 106, 'value': '5 pm', 'entity': 'arrive_time.end_time'}]","[{'start': 26, 'end': 35, 'value': 'las vegas', 'entity': 'fromloc.city_name'}, {'start': 39, 'end': 50, 'value': 'los angeles', 'entity': 'toloc.city_name'}, {'start': 51, 'end': 61, 'value': 'california', 'entity': 'toloc.state_name'}, {'start': 76, 'end': 81, 'value': 'april', 'entity': 'arrive_date.month_name'}, {'start': 82, 'end': 87, 'value': 'ninth', 'entity': 'arrive_date.day_number'}, {'start': 96, 'end': 97, 'value': '4', 'entity': 'arrive_time.start_time'}, {'start': 102, 'end': 106, 'value': '5 pm', 'entity': 'arrive_time.end_time'}]"
which flights on us air go from orlando to cleveland,"[{'start': 17, 'end': 23, 'value': 'us air', 'entity': 'airline_name'}, {'start': 32, 'end': 39, 'value': 'orlando', 'entity': 'fromloc.city_name'}, {'start': 43, 'end': 52, 'value': 'cleveland', 'entity': 'toloc.city_name'}]","[{'start': 17, 'end': 23, 'value': 'us air', 'entity': 'airline_name'}, {'start': 32, 'end': 39, 'value': 'orlando', 'entity': 'fromloc.city_name'}, {'start': 43, 'end': 52, 'value': 'cleveland', 'entity': 'toloc.city_name'}]","[{'start': 17, 'end': 23, 'value': 'us air', 'entity': 'airline_name'}, {'start': 32, 'end': 39, 'value': 'orlando', 'entity': 'fromloc.city_name'}, {'start': 43, 'end': 52, 'value': 'cleveland', 'entity': 'toloc.city_name'}]","[{'start': 17, 'end': 23, 'value': 'us air', 'entity': 'airline_name'}, {'start': 32, 'end': 39, 'value': 'orlando', 'entity': 'fromloc.city_name'}, {'start': 43, 'end': 52, 'value': 'cleveland', 'entity': 'toloc.city_name'}]"
which flights travel from cleveland to indianapolis on april fifth,"[{'start': 26, 'end': 35, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 39, 'end': 51, 'value': 'indianapolis', 'entity': 'toloc.city_name'}, {'start': 55, 'end': 60, 'value': 'april', 'entity': 'depart_date.month_name'}, {'start': 61, 'end': 66, 'value': 'fifth', 'entity': 'depart_date.day_number'}]","[{'start': 26, 'end': 35, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 39, 'end': 51, 'value': 'indianapolis', 'entity': 'toloc.city_name'}, {'start': 55, 'end': 60, 'value': 'april', 'entity': 'depart_date.month_name'}, {'start': 61, 'end': 66, 'value': 'fifth', 'entity': 'depart_date.day_number'}]","[{'start': 26, 'end': 35, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 39, 'end': 51, 'value': 'indianapolis', 'entity': 'toloc.city_name'}, {'start': 55, 'end': 60, 'value': 'april', 'entity': 'depart_date.month_name'}, {'start': 61, 'end': 66, 'value': 'fifth', 'entity': 'depart_date.day_number'}]","[{'start': 26, 'end': 35, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 39, 'end': 51, 'value': 'indianapolis', 'entity': 'toloc.city_name'}, {'start': 55, 'end': 60, 'value': 'april', 'entity': 'depart_date.month_name'}, {'start': 61, 'end': 66, 'value': 'fifth', 'entity': 'depart_date.day_number'}]"
